1	1	
1	2	
1	3	
1	4	
1	5	
1	6	
1	7	
1	8	
1	9	
1	10	
1	11	
1	12	
1	13	
1	14	
1	15	
1	16	
1	17	
1	18	
1	19	
1	20	
1	21	
2	23	
2	25	
2	27	
2	29	
2	31	
2	33	
2	35	
2	37	
2	39	
2	41	
2	43	
2	45	
2	47	
2	49	
2	51	
2	53	
2	55	
2	57	
2	59	
2	61	
2	63	
3	66	
3	69	
3	72	
3	75	
3	78	
3	81	
3	84	
3	87	
3	90	
3	93	
3	96	
3	99	
3	102	
3	105	
3	108	
3	111	
3	114	
3	117	
4	121	
4	125	
4	129	
4	133	
4	137	
4	141	
4	145	
4	149	
4	153	
4	157	
4	161	
4	165	
4	169	
4	173	
4	177	
4	181	
4	185	
4	189	
4	193	
4	197	
5	202	
5	207	
5	212	
5	217	
5	222	
5	227	
5	232	
5	237	
5	242	
5	247	
5	252	
5	257	
5	262	
5	267	
5	272	
5	277	
5	282	
5	287	
5	292	
5	297	
5	302	
5	307	
5	312	
5	317	
5	322	
5	327	
6	333	
6	339	
6	345	
6	351	
6	357	
6	363	
6	369	
6	375	
6	381	
6	387	
6	393	
6	399	
6	405	
6	411	
6	417	
6	423	
6	429	
6	435	
6	441	
6	447	
6	453	
6	459	
6	465	
6	471	
6	477	
6	483	
7	490	
7	497	
7	504	
7	511	
7	518	
7	525	
7	532	
7	539	
7	546	
7	553	
7	560	
7	567	
7	574	
7	581	
7	588	
7	595	
7	602	
7	609	
7	616	
7	623	
7	630	
8	638	
8	646	
8	654	
8	662	
8	670	
8	678	
8	686	
8	694	
8	702	
8	710	
8	718	
8	726	
8	734	
8	742	
8	750	
8	758	
8	766	
9	775	
9	784	
9	793	
9	802	
9	811	
9	820	
9	829	
9	838	
9	847	
9	856	
9	865	
9	874	
9	883	
9	892	
9	901	
9	910	
9	919	
9	928	
9	937	
9	946	
9	955	
9	964	
10	974	
10	984	
10	994	
10	1004	
10	1014	
10	1024	
10	1034	
10	1044	
10	1054	
10	1064	
10	1074	
10	1084	
10	1094	
10	1104	
10	1114	
10	1124	
10	1134	
10	1144	
10	1154	
10	1164	
10	1174	
10	1184	
10	1194	
10	1204	
10	1214	
10	1224	
11	1235	
11	1246	
11	1257	
11	1268	
11	1279	
11	1290	
11	1301	
11	1312	
11	1323	
11	1334	
11	1345	
11	1356	
11	1367	
11	1378	
11	1389	
11	1400	
11	1411	
11	1422	
11	1433	
11	1444	
12	1456	
12	1468	
12	1480	
12	1492	
12	1504	
12	1516	
12	1528	
12	1540	
12	1552	
12	1564	
12	1576	
12	1588	
12	1600	
12	1612	
12	1624	
12	1636	
12	1648	
12	1660	
12	1672	
12	1684	
12	1696	
12	1708	
12	1720	
12	1732	
12	1744	
12	1756	
12	1768	
13	1781	
13	1794	
13	1807	
13	1820	
13	1833	
13	1846	
13	1859	
13	1872	
13	1885	
13	1898	
13	1911	
13	1924	
13	1937	
13	1950	
13	1963	
13	1976	
13	1989	
14	2003	
14	2017	
14	2031	
14	2045	
14	2059	
14	2073	
14	2087	
14	2101	
14	2115	
14	2129	
14	2143	
14	2157	
14	2171	
14	2185	
14	2199	
14	2213	
15	2228	
15	2243	
15	2258	
15	2273	
15	2288	
15	2303	
15	2318	
15	2333	
15	2348	
15	2363	
15	2378	
15	2393	
15	2408	
15	2423	
16	2439	
16	2455	
16	2471	
16	2487	
16	2503	
16	2519	
16	2535	
16	2551	
16	2567	
16	2583	
16	2599	
16	2615	
16	2631	
16	2647	
16	2663	
16	2679	
16	2695	
16	2711	
16	2727	
16	2743	
16	2759	
16	2775	
16	2791	
17	2808	
17	2825	
17	2842	
17	2859	
17	2876	
17	2893	
17	2910	
17	2927	
17	2944	
17	2961	
17	2978	
17	2995	
17	3012	
17	3029	
17	3046	
17	3063	
17	3080	
18	3098	
18	3116	
18	3134	
18	3152	
18	3170	
18	3188	
18	3206	
18	3224	
18	3242	
18	3260	
18	3278	
18	3296	
18	3314	
19	3333	
19	3352	
19	3371	
19	3390	
19	3409	
19	3428	
19	3447	
19	3466	
19	3485	
19	3504	
19	3523	
19	3542	
19	3561	
19	3580	
19	3599	
19	3618	
19	3637	
19	3656	
20	3676	
20	3696	
20	3716	
20	3736	
20	3756	
20	3776	
20	3796	
20	3816	
20	3836	
20	3856	
20	3876	
20	3896	
20	3916	
20	3936	
20	3956	
20	3976	
21	3997	
21	4018	
21	4039	
21	4060	
21	4081	
21	4102	
21	4123	
21	4144	
21	4165	
21	4186	
21	4207	
21	4228	
21	4249	
21	4270	
21	4291	
21	4312	
21	4333	
21	4354	
21	4375	
21	4396	
21	4417	
21	4438	
21	4459	
21	4480	
22	4502	
22	4524	
22	4546	
22	4568	
22	4590	
22	4612	
22	4634	
22	4656	
22	4678	
22	4700	
22	4722	
22	4744	
22	4766	
22	4788	
22	4810	
22	4832	
22	4854	
22	4876	
22	4898	
22	4920	
23	4943	
23	4966	
23	4989	
23	5012	
23	5035	
23	5058	
23	5081	
23	5104	
23	5127	
23	5150	
23	5173	
23	5196	
23	5219	
23	5242	
23	5265	
23	5288	
23	5311	
23	5334	
23	5357	
23	5380	
23	5403	
24	5427	
24	5451	
24	5475	
24	5499	
24	5523	
24	5547	
24	5571	
24	5595	
24	5619	
24	5643	
24	5667	
24	5691	
24	5715	
24	5739	
24	5763	
24	5787	
24	5811	
24	5835	
24	5859	
25	5884	
25	5909	
25	5934	
25	5959	
25	5984	
25	6009	
25	6034	
25	6059	
25	6084	
25	6109	
25	6134	
25	6159	
25	6184	
26	6210	
26	6236	
26	6262	
26	6288	
26	6314	
26	6340	
26	6366	
26	6392	
26	6418	
26	6444	
26	6470	
26	6496	
26	6522	
26	6548	
27	6575	
27	6602	
27	6629	
27	6656	
27	6683	
27	6710	
27	6737	
27	6764	
27	6791	
27	6818	
27	6845	
27	6872	
27	6899	
27	6926	
27	6953	
27	6980	
27	7007	
27	7034	
27	7061	
28	7089	
28	7117	
28	7145	
28	7173	
28	7201	
28	7229	
28	7257	
28	7285	
28	7313	
28	7341	
28	7369	
28	7397	
28	7425	
28	7453	
28	7481	
28	7509	
29	7538	
29	7567	
29	7596	
29	7625	
29	7654	
29	7683	
29	7712	
29	7741	
29	7770	
29	7799	
29	7828	
29	7857	
29	7886	
29	7915	
29	7944	
29	7973	
29	8002	
29	8031	
29	8060	
29	8089	
29	8118	
29	8147	
29	8176	53
30	8206	
30	8236	
30	8266	
30	8296	
30	8326	
30	8356	
30	8386	
30	8416	
30	8446	
30	8476	
30	8506	
30	8536	
30	8566	
30	8596	
30	8626	
30	8656	
30	8686	
30	8716	
31	8747	
31	8778	
31	8809	
31	8840	
31	8871	
31	8902	
31	8933	
31	8964	
31	8995	
31	9026	
31	9057	
31	9088	
31	9119	
31	9150	
31	9181	
31	9212	
31	9243	
31	9274	
32	9306	
32	9338	
32	9370	
32	9402	
32	9434	
32	9466	
32	9498	
32	9530	
32	9562	
32	9594	
32	9626	
32	9658	
32	9690	
32	9722	
33	9755	
33	9788	
33	9821	
33	9854	
33	9887	
33	9920	
33	9953	
33	9986	
33	10019	
33	10052	
33	10085	
33	10118	
33	10151	
33	10184	
33	10217	
33	10250	
33	10283	
33	10316	
33	10349	
33	10382	
33	10415	
33	10448	
33	10481	
33	10514	
33	10547	
33	10580	
33	10613	
33	10646	
33	10679	
34	10713	
34	10747	
34	10781	
34	10815	
34	10849	
34	10883	
34	10917	
34	10951	
34	10985	
34	11019	
34	11053	
34	11087	
34	11121	
34	11155	
34	11189	
34	11223	
34	11257	
34	11291	
34	11325	
35	11360	
35	11395	
35	11430	
35	11465	
35	11500	
35	11535	
35	11570	
35	11605	
35	11640	
35	11675	
35	11710	
35	11745	
35	11780	
35	11815	
35	11850	
35	11885	
35	11920	
35	11955	
35	11990	
35	12025	
35	12060	
35	12095	
35	12130	
35	12165	
36	12201	
36	12237	
36	12273	
36	12309	
36	12345	
36	12381	
36	12417	
36	12453	
36	12489	
36	12525	
36	12561	
36	12597	
36	12633	
37	12670	
37	12707	
37	12744	
37	12781	
37	12818	
37	12855	
37	12892	
37	12929	
37	12966	
37	13003	
37	13040	
37	13077	
37	13114	
37	13151	
37	13188	
37	13225	
37	13262	
37	13299	
37	13336	
37	13373	
37	13410	
37	13447	
37	13484	
38	13522	
38	13560	
38	13598	
38	13636	
38	13674	
38	13712	
38	13750	
38	13788	
38	13826	
38	13864	
38	13902	
38	13940	
38	13978	
38	14016	
38	14054	
38	14092	
38	14130	
38	14168	
38	14206	
38	14244	
38	14282	
38	14320	
38	14358	
38	14396	
39	14435	
39	14474	
39	14513	
39	14552	
39	14591	
39	14630	
39	14669	
39	14708	
39	14747	
39	14786	
39	14825	
39	14864	
39	14903	
39	14942	
39	14981	
39	15020	
39	15059	
39	15098	
39	15137	
39	15176	
40	15216	
40	15256	
40	15296	
40	15336	
40	15376	
40	15416	
40	15456	
40	15496	
40	15536	
40	15576	
40	15616	
40	15656	
40	15696	
40	15736	
40	15776	
40	15816	
40	15856	
41	15897	
41	15938	
41	15979	
41	16020	
41	16061	
41	16102	
41	16143	
41	16184	
41	16225	
41	16266	
41	16307	
41	16348	
41	16389	
41	16430	
41	16471	
41	16512	
41	16553	
41	16594	
42	16636	
42	16678	
42	16720	
42	16762	
42	16804	
42	16846	
42	16888	
42	16930	
42	16972	
42	17014	
42	17056	
42	17098	
42	17140	
42	17182	
42	17224	
42	17266	
42	17308	
42	17350	
42	17392	
42	17434	
42	17476	
42	17518	
42	17560	
42	17602	
42	17644	
42	17686	
42	17728	
42	17770	
43	17813	
43	17856	
43	17899	
43	17942	
43	17985	
43	18028	
43	18071	
43	18114	
43	18157	
43	18200	
43	18243	
43	18286	
43	18329	
43	18372	
43	18415	
43	18458	
43	18501	
44	18545	
44	18589	
44	18633	
44	18677	
44	18721	
44	18765	
44	18809	
44	18853	
44	18897	
44	18941	
44	18985	
44	19029	
44	19073	
44	19117	
44	19161	
44	19205	
44	19249	
44	19293	
45	19338	
45	19383	
45	19428	
45	19473	
45	19518	
45	19563	
45	19608	
45	19653	
45	19698	
45	19743	
45	19788	
45	19833	
45	19878	
45	19923	
45	19968	
45	20013	
45	20058	
45	20103	
46	20149	
46	20195	
46	20241	
46	20287	
46	20333	
46	20379	
46	20425	
46	20471	
46	20517	
46	20563	
46	20609	
46	20655	
46	20701	
46	20747	
46	20793	
46	20839	
46	20885	
46	20931	
47	20978	
47	21025	
47	21072	
47	21119	
47	21166	
47	21213	
47	21260	
47	21307	
47	21354	
47	21401	
47	21448	
47	21495	
47	21542	
47	21589	
47	21636	
47	21683	
47	21730	
48	21778	
48	21826	
48	21874	
48	21922	
48	21970	
48	22018	
48	22066	
48	22114	
48	22162	
48	22210	
48	22258	
48	22306	
48	22354	
48	22402	
48	22450	
48	22498	
48	22546	
49	22595	
49	22644	
49	22693	
49	22742	
49	22791	
49	22840	
49	22889	
49	22938	
49	22987	
49	23036	
49	23085	
49	23134	
49	23183	
49	23232	
49	23281	
49	23330	
49	23379	
49	23428	
49	23477	
49	23526	
49	23575	
50	23625	
50	23675	
50	23725	
50	23775	
50	23825	
50	23875	
50	23925	
50	23975	
50	24025	
50	24075	
70	24145	
